source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,property,value,unit,temperature_value,temperature_unit,source_type,source_detail,notes
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.98Ti0.02Te2,Ag1.05Sb0.98Ti0.02Te2,1,No,Ti,0.02,Sb,,Ti (0.02) @ Sb site,Seebeck coefficient,270,μV/K,473,K,body text,,
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05SbTe2,Ag1.05SbTe2,0,No,,,,,,ZT,1.05,dimensionless,523,K,figure,Fig. 6,Visually estimated from Fig. 6
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.995Ti0.005Te2,Ag1.05Sb0.995Ti0.005Te2,1,No,Ti,x=0.005,Sb,,Ti (x=0.005) @ Sb site,,,,,,,,
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.99Ti0.01Te2,Ag1.05Sb0.99Ti0.01Te2,1,No,Ti,x=0.01,Sb,,Ti (x=0.01) @ Sb site,ZT,1.28,dimensionless,523,K,text,body text,Explicitly stated in text
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.98Ti0.02Te2,Ag1.05Sb0.98Ti0.02Te2,1,No,Ti,x=0.02,Sb,,Ti (x=0.02) @ Sb site,,,,,,,,
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.97Ti0.03Te2,Ag1.05Sb0.97Ti0.03Te2,1,No,Ti,x=0.03,Sb,,Ti (x=0.03) @ Sb site,,,,,,,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 atomic %,Sb,,Mg (3 atomic %) @ Sb site,electrical conductivity,335.7,S cm-1,300,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 atomic %,Sb,,Mg (3 atomic %) @ Sb site,Seebeck coefficient,212.02,μV/K,300,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 atomic %,Sb,,Mg (3 atomic %) @ Sb site,lattice thermal conductivity,0.37,Wm-1 K-1,600,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,Seebeck coefficient,207.60,μV/K,300,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,power factor,14.24,μW cm-1 K-2,300,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,power factor,17.21,μW cm-1 K-2,600,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,lattice thermal conductivity,0.26,Wm-1 K-1,600,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,ZT,1.96,dimensionless,600,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSbTe2 (Disordered),AgSbTe2,0,No,,,,,,Seebeck coefficient,239,µV K^-1,,,body text,,Room temperature value
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSbTe2 (Ordered),AgSbTe2,0,No,,,,,,,,,,,,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 at.%,Sb,,Mg (3 at.%) @ Sb site,Seebeck coefficient,212.02,µV K^-1,,,body text,,Room temperature value
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.9S0.10,AgSb0.97Mg0.03Te1.9S0.10,2,Yes,Mg,3 at.%,Sb,S (0.10) @ Te,Mg (3 at.%) @ Sb site; S (0.10) @ Te site,Seebeck coefficient,207.60,µV K^-1,,,body text,,Room temperature value
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.9S0.10,AgSb0.97Mg0.03Te1.9S0.10,2,Yes,Mg,3 at.%,Sb,S (0.10) @ Te,Mg (3 at.%) @ Sb site; S (0.10) @ Te site,power factor,17.21,µW cm^-1 K^-2,600,K,body text,,
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0, y=0)",AgSbTe2,0,No,,,,,,ZT,0.6,dimensionless,300,K,figure,Fig. 6d,Visually estimated from Fig. 6d
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0, y=0)",AgSbTe2,0,No,,,,,,ZT,1.0,dimensionless,600,K,figure,Fig. 6d,Visually estimated from Fig. 6d
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0.03, y=0.05)",AgSb0.97Mg0.03Te1.95S0.05,2,Yes,Mg,0.03,Sb,S (0.05) @ Te,Mg (0.03) @ Sb site; S (0.05) @ Te site,ZT,0.8,dimensionless,300,K,figure,Fig. 6d,Visually estimated from Fig. 6d
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0.03, y=0.05)",AgSb0.97Mg0.03Te1.95S0.05,2,Yes,Mg,0.03,Sb,S (0.05) @ Te,Mg (0.03) @ Sb site; S (0.05) @ Te site,ZT,1.8,dimensionless,600,K,figure,Fig. 6d,Visually estimated from Fig. 6d
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,unclear,S (0.05) @ unclear,Se (0.05) @ unclear site; S (0.05) @ unclear site,,,,,,,,
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,unclear,S (0.05) @ unclear,Se (0.1) @ unclear site; S (0.05) @ unclear site,ZT,2.3,dimensionless,673,K,text,"Page 2, Section 1",
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,unclear,S (0.1) @ unclear,Se (0.1) @ unclear site; S (0.1) @ unclear site,,,,,,,,
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,,,,,,,
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,unclear,S (0.05) @ unclear,Se (0.1) @ unclear site; S (0.05) @ unclear site,,,,,,,,
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,power factor,1.2,mW/mK^2,570,K,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^19 cm^-3
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,ZT,0.8,dimensionless,570,K,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^19 cm^-3
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,power factor,1.6,mW/mK^2,570,K,figure,,Visually estimated from Fig. 6(d) at nH ~ 10^20 cm^-3
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,ZT,1.5,dimensionless,570,K,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^20 cm^-3
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,power factor,2.0,mW/mK^2,570,K,figure,,Visually estimated from Fig. 6(d) at nH ~ 10^20 cm^-3
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,ZT,1.8,dimensionless,570,K,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^20 cm^-3
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,power factor,2.2,mW/mK^2,570,K,figure,,Visually estimated from Fig. 6(d) at nH ~ 10^20 cm^-3
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,ZT,2.0,dimensionless,570,K,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^20 cm^-3
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,Seebeck coefficient,82,μV K-1,300,K,body text,"Page 3, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,Seebeck coefficient,165,μV K-1,550,K,body text,"Page 3, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,electrical conductivity,3.84,10^4 S m-1,300,K,body text,"Page 3, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,ZT,0.48,dimensionless,550,K,body text,"Page 4, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,electrical conductivity,12.17,10^4 S m-1,300,K,body text,"Page 3, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,Seebeck coefficient,58,μV K-1,300,K,body text,"Page 3, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,Seebeck coefficient,133,μV K-1,550,K,body text,"Page 3, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,ZT,0.62,dimensionless,550,K,body text,"Page 4, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,5 mol % MnAg-MnSb amphoteric doping,Ag1-ySb1-xMnx+yTe2,2,Yes,Mn,5 mol %,Ag,Mn (5 mol %) @ Sb,Mn (5 mol %) @ Ag site; Mn (5 mol %) @ Sb site,power factor,1400,μW m-1 K-2,550,K,body text,"Page 5, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,5 mol % MnAg-MnSb amphoteric doping,Ag1-ySb1-xMnx+yTe2,2,Yes,Mn,5 mol %,Ag,Mn (5 mol %) @ Sb,Mn (5 mol %) @ Ag site; Mn (5 mol %) @ Sb site,ZT,0.74,dimensionless,550,K,body text,"Page 6, Results and Discussion",
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine,AgSbTe2,0,No,,,,,,ZT,0.5,dimensionless,550,K,figure,Fig 2f,Visually estimated from Fig 2f
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_sb x=0.01,AgSb0.99Mn0.01Te2,1,No,Mn,0.01,Sb,,Mn (0.01) @ Sb site,ZT,0.55,dimensionless,550,K,figure,Fig 2f,Visually estimated from Fig 2f
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_sb x=0.05,AgSb0.95Mn0.05Te2,1,No,Mn,0.05,Sb,,Mn (0.05) @ Sb site,ZT,0.65,dimensionless,550,K,figure,Fig 2f,Visually estimated from Fig 2f
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_sb x=0.07,AgSb0.93Mn0.07Te2,1,No,Mn,0.07,Sb,,Mn (0.07) @ Sb site,ZT,0.68,dimensionless,550,K,figure,Fig 2f,Visually estimated from Fig 2f
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_ag y=0.05,Ag0.95Mn0.05SbTe2,1,No,Mn,0.05,Ag,,Mn (0.05) @ Ag site,ZT,0.58,dimensionless,550,K,figure,Fig 4d,Visually estimated from Fig 4d
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,"Mn_ag-Mn_sb x=0.05, y=0.05",Ag0.95Mn0.05Sb0.95Mn0.05Te2,2,Yes,Mn,0.05,Ag,Mn (0.05) @ Sb,Mn (0.05) @ Ag site; Mn (0.05) @ Sb site,ZT,0.74,dimensionless,550,K,figure,Fig 4d,Visually estimated from Fig 4d
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",Ag0.366Sb0.558Te,0,No,,,,,,Seebeck coefficient,plotted,uV/K,,,figure,Fig. 3a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",Ag0.366Sb0.558Te,0,No,,,,,,electrical conductivity,plotted,S/m,,,figure,Fig. 3b,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",Ag0.366Sb0.558Te,0,No,,,,,,power factor,plotted,W/mK^2,,,figure,Fig. 3c,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",Ag0.366Sb0.558Te,0,No,,,,,,thermal conductivity,plotted,W/mK,,,figure,Fig. 4a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",Ag0.366Sb0.558Te,0,No,,,,,,ZT,plotted,dimensionless,,,figure,Fig. 5,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.02",(Ag0.366Sb0.558Te)0.98(GeTe)0.02,1,No,GeTe,x=0.02,unclear,,GeTe (x=0.02) @ unclear site,Seebeck coefficient,plotted,uV/K,,,figure,Fig. 3a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.02",(Ag0.366Sb0.558Te)0.98(GeTe)0.02,1,No,GeTe,x=0.02,unclear,,GeTe (x=0.02) @ unclear site,electrical conductivity,plotted,S/m,,,figure,Fig. 3b,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.02",(Ag0.366Sb0.558Te)0.98(GeTe)0.02,1,No,GeTe,x=0.02,unclear,,GeTe (x=0.02) @ unclear site,power factor,plotted,W/mK^2,,,figure,Fig. 3c,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.02",(Ag0.366Sb0.558Te)0.98(GeTe)0.02,1,No,GeTe,x=0.02,unclear,,GeTe (x=0.02) @ unclear site,thermal conductivity,plotted,W/mK,,,figure,Fig. 4a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.02",(Ag0.366Sb0.558Te)0.98(GeTe)0.02,1,No,GeTe,x=0.02,unclear,,GeTe (x=0.02) @ unclear site,ZT,plotted,dimensionless,,,figure,Fig. 5,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.04",(Ag0.366Sb0.558Te)0.96(GeTe)0.04,1,No,GeTe,x=0.04,unclear,,GeTe (x=0.04) @ unclear site,Seebeck coefficient,plotted,uV/K,,,figure,Fig. 3a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.04",(Ag0.366Sb0.558Te)0.96(GeTe)0.04,1,No,GeTe,x=0.04,unclear,,GeTe (x=0.04) @ unclear site,electrical conductivity,plotted,S/m,,,figure,Fig. 3b,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.04",(Ag0.366Sb0.558Te)0.96(GeTe)0.04,1,No,GeTe,x=0.04,unclear,,GeTe (x=0.04) @ unclear site,power factor,plotted,W/mK^2,,,figure,Fig. 3c,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.04",(Ag0.366Sb0.558Te)0.96(GeTe)0.04,1,No,GeTe,x=0.04,unclear,,GeTe (x=0.04) @ unclear site,thermal conductivity,plotted,W/mK,,,figure,Fig. 4a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.04",(Ag0.366Sb0.558Te)0.96(GeTe)0.04,1,No,GeTe,x=0.04,unclear,,GeTe (x=0.04) @ unclear site,ZT,plotted,dimensionless,,,figure,Fig. 5,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.06",(Ag0.366Sb0.558Te)0.94(GeTe)0.06,1,No,GeTe,x=0.06,unclear,,GeTe (x=0.06) @ unclear site,Seebeck coefficient,plotted,uV/K,,,figure,Fig. 3a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.06",(Ag0.366Sb0.558Te)0.94(GeTe)0.06,1,No,GeTe,x=0.06,unclear,,GeTe (x=0.06) @ unclear site,electrical conductivity,plotted,S/m,,,figure,Fig. 3b,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.06",(Ag0.366Sb0.558Te)0.94(GeTe)0.06,1,No,GeTe,x=0.06,unclear,,GeTe (x=0.06) @ unclear site,power factor,plotted,W/mK^2,,,figure,Fig. 3c,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.06",(Ag0.366Sb0.558Te)0.94(GeTe)0.06,1,No,GeTe,x=0.06,unclear,,GeTe (x=0.06) @ unclear site,thermal conductivity,plotted,W/mK,,,figure,Fig. 4a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.06",(Ag0.366Sb0.558Te)0.94(GeTe)0.06,1,No,GeTe,x=0.06,unclear,,GeTe (x=0.06) @ unclear site,ZT,plotted,dimensionless,,,figure,Fig. 5,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.08",(Ag0.366Sb0.558Te)0.92(GeTe)0.08,1,No,GeTe,x=0.08,unclear,,GeTe (x=0.08) @ unclear site,Seebeck coefficient,plotted,uV/K,,,figure,Fig. 3a,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.08",(Ag0.366Sb0.558Te)0.92(GeTe)0.08,1,No,GeTe,x=0.08,unclear,,GeTe (x=0.08) @ unclear site,electrical conductivity,plotted,S/m,,,figure,Fig. 3b,
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.08",(Ag0.366Sb0.558Te)0.92(GeTe)0.08,1,No,GeTe,x=0.08,unclear,,GeTe (x=0.08) @ unclear site,power factor,plotted,W/mK^2,,,figure,Fig. 3c,
