doi,source_pdf,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_ratio,primary_dopant_site,codopant_elements,all_dopants_detail,power_factor,seebeck_coefficient,electrical_conductivity,ZT,temperature
10.1088/1402-4896/ad3c74,Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,AgSbTe2,Ag1.05SbTe2,Ag1.05SbTe2,0,No,,,,,,,245 μV/K | 246 μV/K,,,473 K
10.1088/1402-4896/ad3c74,Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,AgSbTe2,Ag1.05SbTe2,Ag1.05SbTe2,0,No,,,,,,,,,1.05 dimensionless,523 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,14.24 μW cm-1 K-2,207.60 μV/K,,,300 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,17.21 μW cm-1 K-2,,,1.96 dimensionless,600 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,AgSb0.97Mg0.03Te1.9S0.10,AgSb0.97Mg0.03Te1.9S0.10,2,Yes,Mg,3 at.%,Sb,S (0.10) @ Te,Mg (3 at.%) @ Sb site; S (0.10) @ Te site,17.21 µW cm^-1 K^-2,,,,600 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,AgSb0.97Mg0.03Te1.9S0.10,AgSb0.97Mg0.03Te1.9S0.10,2,Yes,Mg,3 at.%,Sb,S (0.10) @ Te,Mg (3 at.%) @ Sb site; S (0.10) @ Te site,,207.60 µV K^-1,,,not reported
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 atomic %,Sb,,Mg (3 atomic %) @ Sb site,,212.02 μV/K,335.7 S cm-1,,300 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 at.%,Sb,,Mg (3 at.%) @ Sb site,,212.02 µV K^-1,,,not reported
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0, y=0)",AgSbTe2,0,No,,,,,,,,,0.6 dimensionless,300 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0, y=0)",AgSbTe2,0,No,,,,,,,,,1.0 dimensionless,600 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0.03, y=0.05)",AgSb0.97Mg0.03Te1.95S0.05,2,Yes,Mg,0.03,Sb,S (0.05) @ Te,Mg (0.03) @ Sb site; S (0.05) @ Te site,,,,0.8 dimensionless,300 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0.03, y=0.05)",AgSb0.97Mg0.03Te1.95S0.05,2,Yes,Mg,0.03,Sb,S (0.05) @ Te,Mg (0.03) @ Sb site; S (0.05) @ Te site,,,,1.8 dimensionless,600 K
10.1016/j.mtphys.2024.101358,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",AgSbTe2,AgSbTe2 (Disordered),AgSbTe2,0,No,,,,,,,239 µV K^-1,,,not reported
10.1007/s43207-026-00585-7,Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,2.0 mW/mK^2,,,1.8 dimensionless,570 K
10.1007/s43207-026-00585-7,Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,unclear,S (0.05) @ unclear,Se (0.1) @ unclear site; S (0.05) @ unclear site,,,,2.3 dimensionless,673 K
10.1007/s43207-026-00585-7,Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,2.2 mW/mK^2,,,2.0 dimensionless,570 K
10.1007/s43207-026-00585-7,Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,1.6 mW/mK^2,,,1.5 dimensionless,570 K
10.1007/s43207-026-00585-7,Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,1.2 mW/mK^2,,,0.8 dimensionless,570 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,5 mol % MnAg-MnSb amphoteric doping,Ag1-ySb1-xMnx+yTe2,2,Yes,Mn,5 mol %,Ag,Mn (5 mol %) @ Sb,Mn (5 mol %) @ Ag site; Mn (5 mol %) @ Sb site,1400 μW m-1 K-2,,,0.74 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,,58 μV K-1,12.17 10^4 S m-1,,300 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,,133 μV K-1,,0.62 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,Mn_ag y=0.05,Ag0.95Mn0.05SbTe2,1,No,Mn,0.05,Ag,,Mn (0.05) @ Ag site,,,,0.58 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,"Mn_ag-Mn_sb x=0.05, y=0.05",Ag0.95Mn0.05Sb0.95Mn0.05Te2,2,Yes,Mn,0.05,Ag,Mn (0.05) @ Sb,Mn (0.05) @ Ag site; Mn (0.05) @ Sb site,,,,0.74 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,Mn_sb x=0.01,AgSb0.99Mn0.01Te2,1,No,Mn,0.01,Sb,,Mn (0.01) @ Sb site,,,,0.55 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,Mn_sb x=0.05,AgSb0.95Mn0.05Te2,1,No,Mn,0.05,Sb,,Mn (0.05) @ Sb site,,,,0.65 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,Mn_sb x=0.07,AgSb0.93Mn0.07Te2,1,No,Mn,0.07,Sb,,Mn (0.07) @ Sb site,,,,0.68 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,Pristine,AgSbTe2,0,No,,,,,,,,,0.5 dimensionless,550 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,,82 μV K-1,3.84 10^4 S m-1,,300 K
10.1021/acs.inorgchem.9b00852,Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,,165 μV K-1,,0.48 dimensionless,550 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",Ag0.366Sb0.558Te,0,No,,,,,,plotted W/mK^2,plotted uV/K,plotted S/m,plotted dimensionless,not reported
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.02",(Ag0.366Sb0.558Te)0.98(GeTe)0.02,1,No,GeTe,x=0.02,unclear,,GeTe (x=0.02) @ unclear site,plotted W/mK^2,plotted uV/K,plotted S/m,plotted dimensionless,not reported
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.04",(Ag0.366Sb0.558Te)0.96(GeTe)0.04,1,No,GeTe,x=0.04,unclear,,GeTe (x=0.04) @ unclear site,plotted W/mK^2,plotted uV/K,plotted S/m,plotted dimensionless,not reported
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.06",(Ag0.366Sb0.558Te)0.94(GeTe)0.06,1,No,GeTe,x=0.06,unclear,,GeTe (x=0.06) @ unclear site,plotted W/mK^2,plotted uV/K,plotted S/m,plotted dimensionless,not reported
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0.08",(Ag0.366Sb0.558Te)0.92(GeTe)0.08,1,No,GeTe,x=0.08,unclear,,GeTe (x=0.08) @ unclear site,plotted W/mK^2,plotted uV/K,plotted S/m,plotted dimensionless,not reported
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,,400 uV/K,4000 Sm^-1,0.15 dimensionless,300 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,5.5 uW/cmK^2,450 uV/K,,0.55 dimensionless,500 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,,,4000 Sm^-1,,600 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,,200 uV/K,12000 Sm^-1,0.15 dimensionless,300 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,4.5 uW/cmK^2,250 uV/K,,0.4 dimensionless,500 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,,,10000 Sm^-1,,600 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,,100 uV/K,13000 Sm^-1,0.1 dimensionless,300 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,3.5 uW/cmK^2,150 uV/K,,0.2 dimensionless,500 K
10.1088/0022-3727/45/11/115302,Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,,,12000 Sm^-1,,600 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.97Cu0.03Te2,AgSb0.97Cu0.03Te2,1,No,Cu,0.03,Sb,,Cu (0.03) @ Sb site,16.19 μW cm-1 K-2,254 μV K-1,268 S cm-1,,300 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.97Cu0.03Te2,AgSb0.97Cu0.03Te2,1,No,Cu,0.03,Sb,,Cu (0.03) @ Sb site,,,,1.67 dimensionless,623 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.97Cu0.03Te2,AgSb0.97Cu0.03Te2,1,No,Cu,0.03,Sb,,Cu (0.03) @ Sb site,14.75 μW cm-1 K-2,,,,300-623 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.985Ni0.015Te2,AgSb0.985Ni0.015Te2,1,No,Ni,0.015,Sb,,Ni (0.015) @ Sb site,13.14 μW cm-1 K-2,228 μV K-1,165 S cm-1,,300 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.985Ni0.015Te2,AgSb0.985Ni0.015Te2,1,No,Ni,0.015,Sb,,Ni (0.015) @ Sb site,13.1 μW cm-1 K-2,,,,623 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.985Ni0.015Te2,AgSb0.985Ni0.015Te2,1,No,Ni,0.015,Sb,,Ni (0.015) @ Sb site,11.38 μW cm-1 K-2,,,,300-623 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.98Zn0.02Te2,AgSb0.98Zn0.02Te2,1,No,Zn,0.02,Sb,,Zn (0.02) @ Sb site,15.67 μW cm-1 K-2,250 μV K-1,130 S cm-1,,300 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSb0.98Zn0.02Te2,AgSb0.98Zn0.02Te2,1,No,Zn,0.02,Sb,,Zn (0.02) @ Sb site,13.25 μW cm-1 K-2,,,,300-623 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,9.21 μW cm-1 K-2,242 μV K-1,138 S cm-1,,300 K
10.1016/j.jallcom.2026.189224,"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,8.86 μW cm-1 K-2,,,,300-623 K
10.1088/0953-8984/23/13/135305,Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,1,No,Cu,0.2,unclear,,Cu (0.2) @ unclear site,,,,1.5 dimensionless | 1.75 dimensionless,680 K
10.1088/0953-8984/23/13/135305,Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,Cu0.2Ag2.8SbSeTe2,quenched Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,,,3.8 mΩ cm,1.5 dimensionless,680 K
10.1088/0953-8984/23/13/135305,Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,Cu0.2Ag2.8SbSeTe2,slow-cooled Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,,,3.3 mΩ cm,1.75 dimensionless,680 K
10.1088/0953-8984/23/13/135305,Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,Cu0.2Ag2.8SbSeTe2,slow-cooled Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,,230 μV K-1,,,700 K
10.1088/1674-1056/27/4/048102,Du_2018_Chinese_Phys._B_27_048102.pdf,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20%,multiple sites,,AgSbSe2 (20%) @ multiple sites site,,,,1.9 dimensionless,660 K
10.1088/1674-1056/27/4/048102,Du_2018_Chinese_Phys._B_27_048102.pdf,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20 mol%,unclear,,AgSbSe2 (20 mol%) @ unclear site,,150 μV/K,1000 S/cm,1.2 dimensionless,700 K
10.1088/1674-1056/27/4/048102,Du_2018_Chinese_Phys._B_27_048102.pdf,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20%,multiple sites,,AgSbSe2 (20%) @ multiple sites site,,,,1.4 dimensionless,300-700 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,,230 uV K^-1,1.7 10^4 S m^-1,0.45 dimensionless,300 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,,250 uV K^-1,1.8 10^4 S m^-1,1.05 dimensionless,500 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.01Sb0.98Te2.01,Ag0.92Ce0.007Sb1.06Te2.01,1,No,Ce,0.01,Sb,,Ce (0.01) @ Sb site,,,,1.20 dimensionless,615 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,,235 uV K^-1,1.6 10^4 S m^-1,0.48 dimensionless,300 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,,,,1.0 dimensionless,475 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,,255 uV K^-1,1.7 10^4 S m^-1,1.0 dimensionless,500 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,,225 uV K^-1,1.5 10^4 S m^-1,0.42 dimensionless,300 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,,245 uV K^-1,1.6 10^4 S m^-1,0.95 dimensionless,500 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,260 uV K^-1,1.0 10^4 S m^-1,0.55 dimensionless,300 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,300 uV K^-1,1.4 10^4 S m^-1,1.25 dimensionless,500 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgSbTe2.01,Ag0.98Sb1.02Te2.01,0,No,,,,,,,,,1.40 dimensionless,560 K
10.1007/s11664-014-3076-7,Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,AgSbTe2,AgSbTe2.01,AgSbTe2.01,0,No,,,,,,,,,1.40 dimensionless,560 K
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,Ag(Sb0.99La0.01)Te2,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,,,,1.50 dimensionless,573 K
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,,,1.39 dimensionless,673 K
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,,,,1.39 dimensionless,673 K
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,,85.72 μV/K,44.25 10^3 S/m,,room temperature
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,,,,1.50 dimensionless,573 K
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,,227.57 μV/K,19.37 10^3 S/m,,room temperature
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,,278.77 μV/K,3.83 10^3 S/m,,room temperature
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,,358 μV/K,,,not reported
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.03,Ag(Sb0.97La0.03)Te2,1,No,La,0.03,Sb,,La (0.03) @ Sb site,,214.90 μV/K,6.06 10^3 S/m,,room temperature
10.3938/jkps.68.164,Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.05,Ag(Sb0.95La0.05)Te2,1,No,La,0.05,Sb,,La (0.05) @ Sb site,,240.91 μV/K,6.14 10^3 S/m,,room temperature
10.1109/NMDC.2011.6155313,Effects_of_nano-domains_on_thermoelectric_properties_in_telluride_system.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,1.23 mW/m K^2 | 1.23 mW/m·K^2,253 uV/K,19.23 S/cm | 19230.77 S/m,1.47 dimensionless,623 K
10.1007/s13391-011-0914-0,Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,,85.72 µV/K,22.6 µΩm,,room temperature
10.1007/s13391-011-0914-0,Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,,85.72 uV/K,44.25 S/cm,,not reported
10.1007/s13391-011-0914-0,Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,,227.57 µV/K,51.64 µΩm,,room temperature
10.1007/s13391-011-0914-0,Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,,227.57 uV/K,,,not reported
